,Date,pr,tas,Wert,Einheit,Produkt
2104,1975-10-06 12:00:00,0.1,11.3,,,
2105,1975-10-07 12:00:00,0.0,9.5,,,
2106,1975-10-08 12:00:00,0.0,7.4,,,
2107,1975-10-09 12:00:00,1.5,5.7,,,
2108,1975-10-10 12:00:00,1.7,3.8,,,
2109,1975-10-11 12:00:00,0.0,2.8,,,
2110,1975-10-12 12:00:00,1.4,5.0,,,
2111,1975-10-13 12:00:00,1.6,3.7,,,
2112,1975-10-14 12:00:00,1.1,4.8,,,
2113,1975-10-15 12:00:00,0.7,8.2,,,
2114,1975-10-16 12:00:00,0.0,9.1,,,
2115,1975-10-17 12:00:00,2.9,8.0,,,
2116,1975-10-18 12:00:00,2.0,8.8,,,
2117,1975-10-19 12:00:00,0.6,8.1,,,
2118,1975-10-20 12:00:00,0.0,7.5,,,
2119,1975-10-21 12:00:00,0.0,7.1,,,
2120,1975-10-22 12:00:00,0.0,6.0,,,
2121,1975-10-23 12:00:00,0.0,6.1,,,
2122,1975-10-24 12:00:00,0.0,4.7,,,
2123,1975-10-25 12:00:00,0.1,4.6,,,
2124,1975-10-26 12:00:00,0.1,4.8,,,
2125,1975-10-27 12:00:00,0.1,3.2,,,
2126,1975-10-28 12:00:00,0.2,3.1,,,
2127,1975-10-29 12:00:00,0.1,3.1,,,
2128,1975-10-30 12:00:00,0.1,5.9,,,
2129,1975-10-31 12:00:00,1.8,5.0,,,
2130,1975-11-01 12:00:00,6.2,9.3,,,
2131,1975-11-02 12:00:00,0.1,6.3,,,
2132,1975-11-03 12:00:00,0.0,4.5,,,
2133,1975-11-04 12:00:00,0.0,6.9,,,
2134,1975-11-05 12:00:00,0.0,5.3,,,
2135,1975-11-06 12:00:00,1.3,4.7,,,
2136,1975-11-07 12:00:00,0.8,6.0,,,
2137,1975-11-08 12:00:00,0.0,5.5,,,
2138,1975-11-09 12:00:00,0.0,4.3,,,
2139,1975-11-10 12:00:00,0.0,4.7,,,
2140,1975-11-11 12:00:00,0.0,1.8,,,
2141,1975-11-12 12:00:00,0.3,1.0,,,
2142,1975-11-13 12:00:00,0.0,0.5,,,
2143,1975-11-14 12:00:00,0.0,0.5,,,
2144,1975-11-15 12:00:00,14.3,1.8,,,
2145,1975-11-16 12:00:00,12.0,8.4,,,
2146,1975-11-17 12:00:00,1.9,5.3,,,
2147,1975-11-18 12:00:00,0.5,4.1,,,
2148,1975-11-19 12:00:00,6.0,4.6,,,
2149,1975-11-20 12:00:00,0.3,5.4,,,
2150,1975-11-21 12:00:00,1.9,2.5,,,
2151,1975-11-22 12:00:00,0.1,0.5,,,
2152,1975-11-23 12:00:00,0.0,-2.9,,,
2153,1975-11-24 12:00:00,0.0,-4.6,,,
2154,1975-11-25 12:00:00,0.2,-2.0,,,
2155,1975-11-26 12:00:00,1.0,3.6,,,
2156,1975-11-27 12:00:00,2.2,2.5,,,
2157,1975-11-28 12:00:00,13.2,7.8,,,
2158,1975-11-29 12:00:00,4.6,4.7,,,
2159,1975-11-30 12:00:00,0.9,2.8,,,
2160,1975-12-01 12:00:00,0.3,1.3,,,
2161,1975-12-02 12:00:00,11.5,5.7,,,
2162,1975-12-03 12:00:00,1.1,3.1,,,
2163,1975-12-04 12:00:00,0.0,0.4,,,
2164,1975-12-05 12:00:00,0.1,1.7,,,
2165,1975-12-06 12:00:00,0.0,4.9,,,
2166,1975-12-07 12:00:00,0.0,2.6,,,
2167,1975-12-08 12:00:00,0.2,3.7,,,
2168,1975-12-09 12:00:00,0.0,0.4,,,
2169,1975-12-10 12:00:00,0.0,-0.8,,,
2170,1975-12-11 12:00:00,0.0,0.7,,,
2171,1975-12-12 12:00:00,0.0,-0.3,,,
2172,1975-12-13 12:00:00,0.1,-0.5,,,
2173,1975-12-14 12:00:00,0.0,-3.6,,,
2174,1975-12-15 12:00:00,0.0,-4.5,,,
2175,1975-12-16 12:00:00,0.0,-3.6,,,
2176,1975-12-17 12:00:00,0.0,-1.3,,,
2177,1975-12-18 12:00:00,0.0,-4.5,,,
2178,1975-12-19 12:00:00,0.0,-6.1,,,
2179,1975-12-20 12:00:00,0.6,-0.3,,,
2180,1975-12-21 12:00:00,0.0,1.7,,,
2181,1975-12-22 12:00:00,0.0,2.1,,,
2182,1975-12-23 12:00:00,0.0,1.8,,,
2183,1975-12-24 12:00:00,0.4,1.8,,,
2184,1975-12-25 12:00:00,2.9,1.1,,,
2185,1975-12-26 12:00:00,0.0,2.3,,,
2186,1975-12-27 12:00:00,0.0,4.2,,,
2187,1975-12-28 12:00:00,0.0,0.8,,,
2188,1975-12-29 12:00:00,0.4,-0.0,,,
2189,1975-12-30 12:00:00,0.0,0.7,,,
2190,1975-12-31 12:00:00,2.7,2.0,,,
2191,1976-01-01 12:00:00,7.0,4.5,,,
2192,1976-01-02 12:00:00,5.5,8.4,,,
2193,1976-01-03 12:00:00,0.9,3.9,,,
2194,1976-01-04 12:00:00,0.1,1.2,,,
2195,1976-01-05 12:00:00,0.7,4.3,,,
2196,1976-01-06 12:00:00,0.3,6.8,,,
2197,1976-01-07 12:00:00,0.0,6.7,,,
2198,1976-01-08 12:00:00,0.0,4.4,,,
2199,1976-01-09 12:00:00,0.1,2.6,,,
2200,1976-01-10 12:00:00,1.1,4.3,,,
2201,1976-01-11 12:00:00,1.3,9.2,,,
2202,1976-01-12 12:00:00,0.6,7.4,,,
2203,1976-01-13 12:00:00,0.0,7.4,,,
2204,1976-01-14 12:00:00,1.2,6.1,,,
2205,1976-01-15 12:00:00,1.3,4.4,,,
2206,1976-01-16 12:00:00,1.4,5.9,,,
2207,1976-01-17 12:00:00,1.4,3.1,,,
2208,1976-01-18 12:00:00,0.2,2.0,,,
2209,1976-01-19 12:00:00,3.2,2.3,,,
2210,1976-01-20 12:00:00,2.2,5.8,,,
2211,1976-01-21 12:00:00,2.3,4.1,,,
2212,1976-01-22 12:00:00,6.4,6.3,,,
2213,1976-01-23 12:00:00,1.9,3.7,,,
2214,1976-01-24 12:00:00,0.9,-0.0,,,
2215,1976-01-25 12:00:00,2.6,-0.9,,,
2216,1976-01-26 12:00:00,1.6,-4.4,,,
2217,1976-01-27 12:00:00,3.4,-2.8,,,
2218,1976-01-28 12:00:00,0.0,-8.2,,,
2219,1976-01-29 12:00:00,0.0,-11.2,,,
2220,1976-01-30 12:00:00,0.0,-7.5,,,
2221,1976-01-31 12:00:00,0.1,-5.3,,,
2222,1976-02-01 12:00:00,0.2,-4.0,,,
2223,1976-02-02 12:00:00,0.0,-2.9,,,
2224,1976-02-03 12:00:00,0.0,-3.2,,,
2225,1976-02-04 12:00:00,0.0,-1.6,,,
2226,1976-02-05 12:00:00,0.0,-0.4,,,
2227,1976-02-06 12:00:00,0.0,1.0,,,
2228,1976-02-07 12:00:00,0.0,0.7,,,
2229,1976-02-08 12:00:00,0.0,0.6,,,
2230,1976-02-09 12:00:00,0.0,1.7,,,
2231,1976-02-10 12:00:00,1.5,2.5,,,
2232,1976-02-11 12:00:00,0.4,0.4,,,
2233,1976-02-12 12:00:00,12.5,0.7,,,
2234,1976-02-13 12:00:00,4.6,2.0,,,
2235,1976-02-14 12:00:00,0.3,-1.6,,,
2236,1976-02-15 12:00:00,0.0,-2.6,,,
2237,1976-02-16 12:00:00,0.0,0.3,,,
2238,1976-02-17 12:00:00,0.0,2.0,,,
2239,1976-02-18 12:00:00,0.0,1.4,,,
2240,1976-02-19 12:00:00,0.0,2.7,,,
2241,1976-02-20 12:00:00,0.1,3.9,,,
2242,1976-02-21 12:00:00,2.5,1.7,,,
2243,1976-02-22 12:00:00,0.0,1.0,,,
2244,1976-02-23 12:00:00,0.0,1.4,,,
2245,1976-02-24 12:00:00,1.3,2.5,,,
2246,1976-02-25 12:00:00,0.0,6.2,,,
2247,1976-02-26 12:00:00,0.0,3.4,,,
2248,1976-02-27 12:00:00,0.0,3.9,,,
2249,1976-02-28 12:00:00,0.0,3.0,,,
2250,1976-02-29 12:00:00,0.3,6.3,,,
2251,1976-03-01 12:00:00,0.0,4.2,,,
2252,1976-03-02 12:00:00,0.0,2.4,,,
2253,1976-03-03 12:00:00,0.0,2.2,,,
2254,1976-03-04 12:00:00,0.0,1.0,,,
2255,1976-03-05 12:00:00,0.0,-1.8,,,
2256,1976-03-06 12:00:00,0.0,-1.8,,,
2257,1976-03-07 12:00:00,0.0,-3.4,,,
2258,1976-03-08 12:00:00,0.0,-4.4,,,
2259,1976-03-09 12:00:00,0.1,-4.4,,,
2260,1976-03-10 12:00:00,0.0,-2.8,,,
2261,1976-03-11 12:00:00,0.0,-0.5,,,
2262,1976-03-12 12:00:00,2.6,2.3,,,
2263,1976-03-13 12:00:00,0.0,4.0,,,
2264,1976-03-14 12:00:00,0.0,3.9,,,
2265,1976-03-15 12:00:00,3.1,2.8,,,
2266,1976-03-16 12:00:00,0.6,4.7,,,
2267,1976-03-17 12:00:00,7.3,4.7,,,
2268,1976-03-18 12:00:00,1.1,6.1,,,
2269,1976-03-19 12:00:00,0.0,1.7,,,
2270,1976-03-20 12:00:00,0.0,0.2,,,
2271,1976-03-21 12:00:00,0.0,-1.1,,,
2272,1976-03-22 12:00:00,0.3,-0.8,,,
2273,1976-03-23 12:00:00,0.0,0.6,,,
2274,1976-03-24 12:00:00,0.1,2.3,,,
2275,1976-03-25 12:00:00,3.6,4.9,,,
2276,1976-03-26 12:00:00,4.3,7.8,,,
2277,1976-03-27 12:00:00,0.0,5.2,,,
2278,1976-03-28 12:00:00,0.0,6.5,,,
2279,1976-03-29 12:00:00,0.0,8.9,,,
2280,1976-03-30 12:00:00,0.0,7.1,,,
2281,1976-03-31 12:00:00,0.0,7.8,,,
2282,1976-04-01 12:00:00,0.0,10.4,,,
2283,1976-04-02 12:00:00,0.0,11.8,,,
2284,1976-04-03 12:00:00,0.8,6.3,,,
2285,1976-04-04 12:00:00,10.6,7.3,,,
2286,1976-04-05 12:00:00,0.0,7.5,,,
2287,1976-04-06 12:00:00,0.1,8.8,,,
2288,1976-04-07 12:00:00,1.4,5.3,,,
2289,1976-04-08 12:00:00,0.1,2.7,,,
2290,1976-04-09 12:00:00,0.0,3.3,,,
2291,1976-04-10 12:00:00,0.0,4.4,,,
2292,1976-04-11 12:00:00,0.0,5.7,,,
2293,1976-04-12 12:00:00,0.0,6.2,,,
2294,1976-04-13 12:00:00,0.0,7.4,,,
2295,1976-04-14 12:00:00,0.0,5.2,,,
2296,1976-04-15 12:00:00,0.0,10.5,,,
2297,1976-04-16 12:00:00,0.0,9.8,,,
2298,1976-04-17 12:00:00,0.0,10.0,,,
2299,1976-04-18 12:00:00,0.0,11.6,,,
2300,1976-04-19 12:00:00,0.0,14.4,,,
2301,1976-04-20 12:00:00,0.0,12.8,,,
2302,1976-04-21 12:00:00,0.0,9.2,,,
2303,1976-04-22 12:00:00,0.0,5.3,,,
2304,1976-04-23 12:00:00,0.6,4.2,,,
2305,1976-04-24 12:00:00,14.2,2.0,,,
2306,1976-04-25 12:00:00,2.4,5.3,,,
2307,1976-04-26 12:00:00,0.0,7.7,,,
2308,1976-04-27 12:00:00,0.0,4.4,,,
2309,1976-04-28 12:00:00,0.0,1.5,,,
2310,1976-04-29 12:00:00,0.0,2.8,,,
2311,1976-04-30 12:00:00,0.0,5.2,,,
2312,1976-05-01 12:00:00,0.0,7.3,,,
2313,1976-05-02 12:00:00,0.0,10.0,,,
2314,1976-05-03 12:00:00,1.1,9.3,,,
2315,1976-05-04 12:00:00,0.0,9.2,,,
2316,1976-05-05 12:00:00,0.0,13.0,,,
2317,1976-05-06 12:00:00,0.0,16.5,,,
2318,1976-05-07 12:00:00,0.0,18.2,,,
2319,1976-05-08 12:00:00,0.0,18.6,,,
2320,1976-05-09 12:00:00,0.0,19.2,,,
2321,1976-05-10 12:00:00,5.4,18.8,,,
2322,1976-05-11 12:00:00,0.5,10.9,,,
2323,1976-05-12 12:00:00,1.9,12.4,,,
2324,1976-05-13 12:00:00,1.6,7.9,,,
2325,1976-05-14 12:00:00,0.0,7.6,,,
2326,1976-05-15 12:00:00,0.0,12.2,,,
2327,1976-05-16 12:00:00,0.0,12.6,,,
2328,1976-05-17 12:00:00,2.2,14.9,,,
2329,1976-05-18 12:00:00,0.4,17.8,,,
2330,1976-05-19 12:00:00,0.0,13.4,,,
2331,1976-05-20 12:00:00,1.2,12.1,,,
2332,1976-05-21 12:00:00,2.8,9.5,,,
2333,1976-05-22 12:00:00,0.7,9.9,,,
2334,1976-05-23 12:00:00,0.0,12.4,,,
2335,1976-05-24 12:00:00,0.0,11.2,,,
2336,1976-05-25 12:00:00,0.2,14.4,,,
2337,1976-05-26 12:00:00,0.4,11.3,,,
2338,1976-05-27 12:00:00,0.0,10.3,,,
2339,1976-05-28 12:00:00,0.0,11.9,,,
2340,1976-05-29 12:00:00,0.0,16.7,,,
2341,1976-05-30 12:00:00,0.0,16.0,,,
2342,1976-05-31 12:00:00,3.9,15.4,,,
2343,1976-06-01 12:00:00,8.2,12.8,,,
2344,1976-06-02 12:00:00,0.2,10.7,,,
2345,1976-06-03 12:00:00,0.1,8.4,,,
2346,1976-06-04 12:00:00,0.0,8.5,,,
2347,1976-06-05 12:00:00,0.0,11.3,,,
2348,1976-06-06 12:00:00,0.0,14.3,,,
2349,1976-06-07 12:00:00,0.0,17.6,,,
2350,1976-06-08 12:00:00,0.0,19.3,,,
2351,1976-06-09 12:00:00,0.0,20.7,,,
2352,1976-06-10 12:00:00,1.0,18.8,,,
2353,1976-06-11 12:00:00,0.0,17.8,,,
2354,1976-06-12 12:00:00,0.0,19.9,,,
2355,1976-06-13 12:00:00,0.0,20.2,,,
2356,1976-06-14 12:00:00,0.0,19.5,,,
2357,1976-06-15 12:00:00,0.0,21.5,,,
2358,1976-06-16 12:00:00,0.0,14.8,,,
2359,1976-06-17 12:00:00,0.0,15.3,,,
2360,1976-06-18 12:00:00,0.0,17.7,,,
2361,1976-06-19 12:00:00,0.0,19.1,,,
2362,1976-06-20 12:00:00,0.0,18.8,,,
2363,1976-06-21 12:00:00,0.0,18.6,,,
2364,1976-06-22 12:00:00,0.0,20.1,,,
2365,1976-06-23 12:00:00,0.0,20.9,,,
2366,1976-06-24 12:00:00,0.0,21.4,,,
2367,1976-06-25 12:00:00,0.0,23.0,,,
2368,1976-06-26 12:00:00,0.0,22.9,,,
2369,1976-06-27 12:00:00,0.0,24.0,,,
2370,1976-06-28 12:00:00,0.0,25.6,,,
2371,1976-06-29 12:00:00,0.0,25.4,,,
2372,1976-06-30 12:00:00,0.0,25.1,,,
2373,1976-07-01 12:00:00,0.0,24.6,,,
2374,1976-07-02 12:00:00,0.0,23.4,,,
2375,1976-07-03 12:00:00,0.0,23.8,,,
2376,1976-07-04 12:00:00,0.0,25.3,,,
2377,1976-07-05 12:00:00,1.7,23.7,,,
2378,1976-07-06 12:00:00,0.0,22.8,,,
2379,1976-07-07 12:00:00,0.0,22.0,,,
2380,1976-07-08 12:00:00,0.8,22.2,,,
2381,1976-07-09 12:00:00,0.2,19.5,,,
2382,1976-07-10 12:00:00,0.0,20.2,,,
2383,1976-07-11 12:00:00,0.0,21.7,,,
2384,1976-07-12 12:00:00,4.2,22.8,,,
2385,1976-07-13 12:00:00,4.8,18.7,,,
2386,1976-07-14 12:00:00,0.0,20.2,,,
2387,1976-07-15 12:00:00,0.0,21.9,,,
2388,1976-07-16 12:00:00,0.0,25.4,,,
2389,1976-07-17 12:00:00,4.2,23.0,,,
2390,1976-07-18 12:00:00,0.0,21.4,,,
2391,1976-07-19 12:00:00,0.0,22.3,,,
2392,1976-07-20 12:00:00,24.3,20.9,,,
2393,1976-07-21 12:00:00,3.6,13.9,,,
2394,1976-07-22 12:00:00,6.6,12.5,,,
2395,1976-07-23 12:00:00,0.0,14.9,,,
2396,1976-07-24 12:00:00,7.1,13.7,,,
2397,1976-07-25 12:00:00,4.9,14.6,,,
2398,1976-07-26 12:00:00,1.0,15.4,,,
2399,1976-07-27 12:00:00,0.0,17.1,,,
2400,1976-07-28 12:00:00,0.0,17.2,,,
2401,1976-07-29 12:00:00,0.0,13.4,,,
2402,1976-07-30 12:00:00,0.0,18.1,,,
2403,1976-07-31 12:00:00,4.7,14.6,,,
2404,1976-08-01 12:00:00,0.0,11.7,,,
2405,1976-08-02 12:00:00,0.0,13.6,,,
2406,1976-08-03 12:00:00,0.0,15.6,,,
2407,1976-08-04 12:00:00,0.5,13.3,,,
2408,1976-08-05 12:00:00,0.0,14.3,,,
2409,1976-08-06 12:00:00,0.0,16.5,,,
2410,1976-08-07 12:00:00,0.0,17.6,,,
2411,1976-08-08 12:00:00,0.0,18.3,,,
2412,1976-08-09 12:00:00,0.0,17.1,,,
2413,1976-08-10 12:00:00,0.0,19.0,,,
2414,1976-08-11 12:00:00,0.1,17.1,,,
2415,1976-08-12 12:00:00,0.0,17.8,,,
2416,1976-08-13 12:00:00,0.0,17.5,,,
2417,1976-08-14 12:00:00,0.0,18.1,,,
2418,1976-08-15 12:00:00,0.0,18.4,,,
2419,1976-08-16 12:00:00,0.0,16.9,,,
2420,1976-08-17 12:00:00,0.0,16.6,,,
2421,1976-08-18 12:00:00,0.0,15.8,,,
2422,1976-08-19 12:00:00,0.0,17.3,,,
2423,1976-08-20 12:00:00,0.0,19.4,,,
2424,1976-08-21 12:00:00,0.0,17.8,,,
2425,1976-08-22 12:00:00,0.0,15.5,,,
2426,1976-08-23 12:00:00,0.0,15.9,,,
2427,1976-08-24 12:00:00,0.0,16.7,,,
2428,1976-08-25 12:00:00,0.0,16.9,,,
2429,1976-08-26 12:00:00,2.5,20.1,,,
2430,1976-08-27 12:00:00,0.2,14.6,,,
2431,1976-08-28 12:00:00,1.8,15.5,,,
2432,1976-08-29 12:00:00,0.0,18.0,,,
2433,1976-08-30 12:00:00,0.3,16.2,,,
2434,1976-08-31 12:00:00,7.8,13.3,,,
2435,1976-09-01 12:00:00,0.5,15.0,,,
2436,1976-09-02 12:00:00,12.4,10.4,,,
2437,1976-09-03 12:00:00,0.1,11.4,,,
2438,1976-09-04 12:00:00,4.6,11.1,,,
2439,1976-09-05 12:00:00,0.1,10.4,,,
2440,1976-09-06 12:00:00,0.0,11.0,,,
2441,1976-09-07 12:00:00,0.0,11.5,,,
2442,1976-09-08 12:00:00,0.3,13.5,,,
2443,1976-09-09 12:00:00,5.6,11.9,,,
2444,1976-09-10 12:00:00,0.1,8.5,,,
2445,1976-09-11 12:00:00,0.0,11.9,,,
2446,1976-09-12 12:00:00,0.3,13.6,,,
2447,1976-09-13 12:00:00,0.3,10.8,,,
2448,1976-09-14 12:00:00,0.9,9.7,,,
2449,1976-09-15 12:00:00,2.6,10.4,,,
2450,1976-09-16 12:00:00,1.5,9.6,,,
2451,1976-09-17 12:00:00,0.0,11.2,,,
2452,1976-09-18 12:00:00,0.0,9.9,,,
2453,1976-09-19 12:00:00,0.0,12.1,,,
2454,1976-09-20 12:00:00,0.0,12.2,,,
2455,1976-09-21 12:00:00,0.0,10.1,,,
2456,1976-09-22 12:00:00,0.0,10.7,,,
2457,1976-09-23 12:00:00,0.0,12.3,,,
2458,1976-09-24 12:00:00,0.0,15.4,,,
2459,1976-09-25 12:00:00,0.0,15.2,,,
2460,1976-09-26 12:00:00,1.1,15.5,,,
2461,1976-09-27 12:00:00,7.1,16.8,,,
2462,1976-09-28 12:00:00,6.5,16.3,,,
2463,1976-09-29 12:00:00,0.0,14.1,,,
2464,1976-09-30 12:00:00,0.0,13.4,,,
2465,1976-10-01 12:00:00,7.6,14.4,,,
2466,1976-10-02 12:00:00,1.3,14.0,,,
2467,1976-10-03 12:00:00,0.0,13.5,,,
2468,1976-10-04 12:00:00,2.5,12.2,,,
2469,1976-10-05 12:00:00,0.0,8.6,,,
2470,1976-10-06 12:00:00,0.2,13.1,,,
2471,1976-10-07 12:00:00,0.0,17.3,,,
2472,1976-10-08 12:00:00,0.0,13.3,,,
2473,1976-10-09 12:00:00,0.0,13.7,,,
2474,1976-10-10 12:00:00,0.0,12.8,,,
2475,1976-10-11 12:00:00,0.0,13.5,,,
2476,1976-10-12 12:00:00,7.7,10.5,,,
2477,1976-10-13 12:00:00,15.0,8.7,,,
2478,1976-10-14 12:00:00,0.8,10.0,,,
2479,1976-10-15 12:00:00,0.2,6.3,,,
2480,1976-10-16 12:00:00,0.0,4.5,,,
2481,1976-10-17 12:00:00,0.2,6.0,,,
2482,1976-10-18 12:00:00,0.2,7.4,,,
2483,1976-10-19 12:00:00,4.8,9.1,,,
2484,1976-10-20 12:00:00,0.0,11.2,,,
2485,1976-10-21 12:00:00,0.0,8.2,,,
2486,1976-10-22 12:00:00,0.0,8.2,,,
2487,1976-10-23 12:00:00,0.0,8.0,,,
2488,1976-10-24 12:00:00,0.0,9.4,,,
2489,1976-10-25 12:00:00,0.0,5.4,,,
2490,1976-10-26 12:00:00,0.0,5.3,,,
2491,1976-10-27 12:00:00,0.3,4.6,,,
2492,1976-10-28 12:00:00,0.4,5.5,,,
2493,1976-10-29 12:00:00,0.0,7.8,,,
2494,1976-10-30 12:00:00,10.4,7.0,,,
2495,1976-10-31 12:00:00,0.0,4.5,,,
2496,1976-11-01 12:00:00,1.7,5.7,,,
2497,1976-11-02 12:00:00,9.1,7.9,,,
2498,1976-11-03 12:00:00,3.5,3.1,,,
2499,1976-11-04 12:00:00,0.0,3.1,,,
2500,1976-11-05 12:00:00,0.0,4.0,,,
2501,1976-11-06 12:00:00,3.2,3.1,,,
2502,1976-11-07 12:00:00,1.6,5.6,,,
2503,1976-11-08 12:00:00,1.1,7.4,,,
2504,1976-11-09 12:00:00,6.7,7.9,,,
2505,1976-11-10 12:00:00,3.3,8.5,,,
2506,1976-11-11 12:00:00,0.5,4.6,,,
2507,1976-11-12 12:00:00,0.0,4.4,,,
2508,1976-11-13 12:00:00,5.8,5.6,,,
2509,1976-11-14 12:00:00,0.5,5.5,,,
2510,1976-11-15 12:00:00,0.2,5.4,,,
2511,1976-11-16 12:00:00,0.0,5.1,,,
2512,1976-11-17 12:00:00,0.5,5.4,,,
2513,1976-11-18 12:00:00,0.0,5.4,,,
2514,1976-11-19 12:00:00,0.0,4.1,,,
2515,1976-11-20 12:00:00,0.0,1.3,,,
2516,1976-11-21 12:00:00,0.0,-0.9,,,
2517,1976-11-22 12:00:00,0.5,1.5,,,
2518,1976-11-23 12:00:00,1.8,1.9,,,
2519,1976-11-24 12:00:00,3.0,3.5,,,
2520,1976-11-25 12:00:00,0.4,6.3,,,
2521,1976-11-26 12:00:00,0.0,5.1,,,
2522,1976-11-27 12:00:00,0.3,4.5,,,
2523,1976-11-28 12:00:00,1.3,6.4,,,
2524,1976-11-29 12:00:00,9.5,7.6,,,
2525,1976-11-30 12:00:00,32.4,7.2,,,
2526,1976-12-01 12:00:00,9.1,3.0,,,
2527,1976-12-02 12:00:00,3.4,1.6,,,
2528,1976-12-03 12:00:00,2.5,0.4,,,
2529,1976-12-04 12:00:00,1.8,1.0,,,
2530,1976-12-05 12:00:00,0.2,0.8,,,
2531,1976-12-06 12:00:00,14.6,2.9,,,
2532,1976-12-07 12:00:00,7.0,5.5,,,
2533,1976-12-08 12:00:00,6.9,5.9,,,
2534,1976-12-09 12:00:00,0.6,3.7,,,
2535,1976-12-10 12:00:00,0.9,-0.9,,,
2536,1976-12-11 12:00:00,2.8,0.9,,,
2537,1976-12-12 12:00:00,3.9,0.6,,,
2538,1976-12-13 12:00:00,0.1,-1.9,,,
2539,1976-12-14 12:00:00,0.3,-0.2,,,
2540,1976-12-15 12:00:00,0.0,-4.6,,,
2541,1976-12-16 12:00:00,0.0,-5.6,,,
2542,1976-12-17 12:00:00,0.0,-4.0,,,
2543,1976-12-18 12:00:00,0.1,0.1,,,
2544,1976-12-19 12:00:00,0.0,1.6,,,
2545,1976-12-20 12:00:00,0.0,-0.6,,,
2546,1976-12-21 12:00:00,0.0,0.1,,,
2547,1976-12-22 12:00:00,0.3,1.4,,,
2548,1976-12-23 12:00:00,0.2,-0.4,,,
2549,1976-12-24 12:00:00,0.2,-1.8,,,
2550,1976-12-25 12:00:00,0.0,-5.3,,,
2551,1976-12-26 12:00:00,0.1,-5.4,,,
2552,1976-12-27 12:00:00,0.0,-6.8,,,
2553,1976-12-28 12:00:00,0.4,-7.4,,,
2554,1976-12-29 12:00:00,0.0,-9.1,,,
2555,1976-12-30 12:00:00,0.0,-10.3,,,
2556,1976-12-31 12:00:00,6.3,-4.6,,,
2557,1977-01-01 12:00:00,8.7,3.0,,,
2558,1977-01-02 12:00:00,7.4,2.2,,,
2559,1977-01-03 12:00:00,0.1,0.5,,,
2560,1977-01-04 12:00:00,0.6,1.0,,,
2561,1977-01-05 12:00:00,0.0,-0.1,,,
2562,1977-01-06 12:00:00,3.2,-0.6,,,
2563,1977-01-07 12:00:00,0.0,0.5,,,
2564,1977-01-08 12:00:00,0.0,1.4,,,
2565,1977-01-09 12:00:00,5.0,1.1,,,
2566,1977-01-10 12:00:00,3.3,0.9,,,
2567,1977-01-11 12:00:00,0.0,-0.5,,,
2568,1977-01-12 12:00:00,0.0,-2.1,,,
2569,1977-01-13 12:00:00,7.1,-1.4,,,
2570,1977-01-14 12:00:00,3.1,1.1,,,
2571,1977-01-15 12:00:00,1.6,0.9,,,
2572,1977-01-16 12:00:00,0.6,1.1,,,
2573,1977-01-17 12:00:00,0.0,-0.4,,,
2574,1977-01-18 12:00:00,0.0,-2.8,,,
2575,1977-01-19 12:00:00,3.0,-2.2,,,
2576,1977-01-20 12:00:00,0.0,1.1,,,
2577,1977-01-21 12:00:00,1.2,1.0,,,
2578,1977-01-22 12:00:00,2.5,1.9,,,
2579,1977-01-23 12:00:00,0.3,5.0,,,
2580,1977-01-24 12:00:00,2.2,3.7,,,
2581,1977-01-25 12:00:00,3.6,8.2,,,
2582,1977-01-26 12:00:00,5.8,6.6,,,
2583,1977-01-27 12:00:00,3.8,5.1,,,
2584,1977-01-28 12:00:00,0.6,4.8,,,
2585,1977-01-29 12:00:00,0.7,1.0,,,
2586,1977-01-30 12:00:00,0.1,-1.2,,,
2587,1977-01-31 12:00:00,0.0,-2.8,,,
2588,1977-02-01 12:00:00,0.0,-3.0,,,
2589,1977-02-02 12:00:00,0.0,-2.4,,,
2590,1977-02-03 12:00:00,4.1,-0.8,,,
2591,1977-02-04 12:00:00,4.4,2.8,,,
2592,1977-02-05 12:00:00,3.1,6.8,,,
2593,1977-02-06 12:00:00,0.9,6.3,,,
2594,1977-02-07 12:00:00,6.5,8.2,,,
2595,1977-02-08 12:00:00,2.1,5.2,,,
2596,1977-02-09 12:00:00,4.8,3.9,,,
2597,1977-02-10 12:00:00,10.4,6.5,,,
2598,1977-02-11 12:00:00,2.0,4.8,,,
2599,1977-02-12 12:00:00,8.1,3.9,,,
2600,1977-02-13 12:00:00,0.7,3.1,,,
2601,1977-02-14 12:00:00,3.0,3.2,,,
2602,1977-02-15 12:00:00,4.2,3.8,,,
2603,1977-02-16 12:00:00,1.3,1.7,,,
2604,1977-02-17 12:00:00,9.6,3.4,,,
2605,1977-02-18 12:00:00,10.4,7.0,,,
2606,1977-02-19 12:00:00,20.0,3.2,,,
2607,1977-02-20 12:00:00,18.9,7.9,,,
2608,1977-02-21 12:00:00,0.9,6.1,,,
2609,1977-02-22 12:00:00,2.2,6.7,,,
2610,1977-02-23 12:00:00,0.3,5.3,,,
2611,1977-02-24 12:00:00,1.7,6.3,,,
2612,1977-02-25 12:00:00,3.5,5.6,,,
2613,1977-02-26 12:00:00,0.6,-0.5,,,
2614,1977-02-27 12:00:00,0.0,-2.7,,,
2615,1977-02-28 12:00:00,0.0,-2.1,,,
2616,1977-03-01 12:00:00,0.6,-1.2,,,
2617,1977-03-02 12:00:00,0.2,6.4,,,
