"","Prc.sum","expl.frac","wmSrc_time","wmSrc_lon","wmSrc_lat","wmSrc_p","wmSrc_Z","wmSrc_nocfblh","wmSrc_T","wmSrc_Q","wmSrc_PS","wmSrc_evs","wmSrc_RH","wmSrc_dQ","wmSrc_Q.upt","wmSrc_Prc.frac","wmSrc_Prc.upt","wmSrc_Rainout.frac","wmSrc_cum.dist","wmSrc_sd.lat","wmSrc_sd.lon","wmSrc_sd.p","wmSrc_sd.Z","wmSrc_sd.nocfblh","wmSrc_sd.T","wmSrc_sd.PS","wmSrc_sd.RH","wmSnk_lon","wmSnk_lat","wmSnk_p","wmSnk_Z","wmSnk_nocfblh","wmSnk_T","wmSnk_Q","wmSnk_nocftp","wmSnk_PS","wmSnk_RH","wmSnk_dQ","Ele..m.","Type_main","type","ISO","mw18O","mwdD","Monat","Prc.season","humid.arid","RFZraster","Africa","Oceans","NEAR_DIST","d.Excess","Forest_clr","Shrub_clr","Cropland_clr","Bare_clr","Water_clr","Artificial_clr","Africa_clr","Oceans_clr","Land.Ocean"
"19KHW32",40.505,0.557466071432583,-98.5868100369163,21.2631912581977,-15.9599098628949,812.930054793349,1021.04733504546,862.99681212561,290.867683893897,11.9938907475538,8.98207997512474,-0.255849996854649,75.6848760993439,0.634249949747052,0.235134782766645,0.0291275480394908,0.074010090361583,0.65304608942155,2060589.03237013,1.9200901371051,-3.13680874180234,259.025598553379,94.114335045456,479.373437628634,18.8425885970206,-0.0972823505140734,-17.0880417132718,24.4,-17.88,553.90445623997,926.933,383.623374496976,272.025095296877,6.81815467226268,2.1718051351685,9.07936232563881,92.7729178126157,-0.930885001851623,925,"Lake","Lake Bay","NAM",6.9076565,26.9428965333333,"3","3","3","SRZw",0.931196956449821,0.0687221273669917,1095670.0904,-28.3183554666667,2.57847036720969,2.96741097384136,0.682654083597909,0.391182142191941,1.02971581193301,-7.6494333787739,1.30319978716465,-1.30319978716465,13.5501765170484
"19KHW33",45.275,0.609324940162594,-88.7336604601574,21.9291083325835,-13.7696727904714,810.970268709845,1046.62767438136,895.684564741308,291.144810042161,11.739137064652,8.955046582297,-0.261802800443693,72.7282602061633,0.73051939716719,0.307468642051526,0.0357162453293498,0.0998878966469147,0.619357962615915,1900805.08603815,4.01032720952858,-3.24089166741648,239.505884391789,75.4816743813556,384.351654172562,17.7948585236629,-0.0780898285257535,-18.8656120412138,25.17,-17.78,571.464384318056,971.146,511.332910568746,273.349951518498,7.22413106570955,1.71554283821093,9.03313641082275,91.5938722473771,-1.01581616786306,920,"River","River","NAM",-3.185404,-19.7542725833333,"3","3","3","SRZw",0.965128184997018,0.0336034388039757,1017859.18958,5.7289594166667,2.53867528020298,2.70309566110291,0.87707173616398,-0.0868856029907423,0.307407096758828,-6.33936417123795,1.67881625981123,-1.67881625981123,28.7211136522977
"19KHW39",37.766,0.611569118941674,-74.1886635438722,33.812461865434,-21.8189188789835,879.836641227318,355.417261892981,959.841010988055,291.598403429817,11.8239701304963,9.73838632547747,-0.270355297538774,76.3910427915236,0.676333025371511,0.419756113660314,0.0363121127687585,0.0514301484709098,0.380128447631726,1680611.45030492,1.04108112101645,3.50246186543398,98.7769579142853,-469.094738107019,421.617348169647,5.55325202379019,0.514488189588048,-15.3850499903437,30.31,-22.86,781.059683313033,824.512,538.223662818408,286.045151406027,11.4789668484881,0.862224461155537,9.22389813588942,91.7760927818673,-0.460086426944871,856,"Lake","Lake","ZAF",-3.051439,-14.2181685666667,"3","3","3","SRZm",0.478669377737727,0.515197618188503,395676.772299,10.1933434333333,2.37348702492254,1.8361746559575,1.0237041205673,-3.46810751293378,3.07599277928253,-4.84125106779608,-0.0367702134883175,0.0367702134883175,0.929098584385515
"19KHW40",38.099,0.617125177201007,-75.3986536431048,34.0664601508061,-21.6727500721921,879.283280943675,358.149621194117,979.644623588071,291.511041081248,11.8451554832935,9.73563481782121,-0.265433580635668,76.6896008049296,0.675606747060057,0.414694684672599,0.0359720801590573,0.0521090963155142,0.3844723950495,1707456.48684096,1.18724992780793,3.75646015080605,99.3782965608827,-466.362378805883,440.845372400375,5.52841571050326,0.511771960528369,-15.044041416651,30.31,-22.86,779.904984382792,824.512,538.799251187695,285.982625370745,11.447168455865,0.859081340717604,9.22386285729284,91.7336422215806,-0.461541116564739,861,"River","Waterfall","ZAF",-4.0733515,-17.1116635333333,"3","3","3","SRZm",0.486678421577081,0.506191311267561,395253.258689,15.4751484666667,2.18711323513028,1.70221090649303,0.909909505499442,-3.13966865312185,2.87075129963231,-4.53031629363322,-0.0196555518360418,0.019655551836042,0.961451551506055
"19KHW41",36.244,0.610495821884911,-72.6335669540528,34.1808244330695,-22.2190678599896,880.277923822339,343.951970341368,972.692724529733,291.588428674594,11.8902851419961,9.75080805547031,-0.271685888330149,76.684284845032,0.693893829816947,0.437416953789693,0.0376489170990895,0.0519011782276524,0.369695407503648,1621977.9632178,0.630932140010401,3.8708244330695,90.5389325410234,-475.220029658632,430.781794417163,4.97785851125672,0.52153664502996,-15.3895243095867,30.31,-22.85,789.738991281316,819.172,541.91093011257,286.610570163337,11.6875999061914,0.811742771217305,9.22927141044035,92.0738091546187,-0.432972685134091,857,"Lake","Lake","ZAF",-3.0599578,-14.9485067,"3","3","3","SRZm",0.485015961450943,0.50921966391022,395862.843814,9.5311557,1.81270222966098,1.49717769340128,0.51457910102706,-1.46316343529673,2.60029305231494,-4.96158864110753,-0.0243488412981723,0.0243488412981723,0.952469034142514
"LO1",7.291,0.589738969030076,-60.6491113320341,22.266532462985,-19.5410059978509,678.894222224335,1075.42976495292,2419.35532602276,281.175084514446,6.16660649687779,8.92712260508366,-0.0986464725260669,61.751918524372,0.623851197170353,0.329830063180016,0.064351950673429,0.0720021564700049,0.479114659267441,1066003.90298282,-0.3510059978509,4.71653246298504,134.12670062236,-202.928235047085,1761.39884131559,11.2616338218109,0.211173489735972,-23.9756418925804,17.55,-19.19,544.767521601975,1278.358,657.956484707173,269.913450692635,4.93853010560966,0.264059388286929,8.71594911534769,85.7275604169524,-0.408081058839665,1189,"Lake","Lake","NAM",-5.2281298,-46.56979844,"12","3","3","SRZw",0.950353949622823,0.0496460503771774,462119.441293,-4.74476004,0.0822206304639987,2.46405585875315,-0.221904161669,-2.00292246611271,-0.321449861435436,0,1.47595782786468,-1.47595782786468,19.142589237264
"19KHS1W",0.681,0.651958131437305,-76.8764881609014,26.3609469647619,-20.9782567932594,739.827584936335,1124.63712108176,2450.89620684889,285.1009651483,4.27479670267511,8.92586421325274,-0.0543109564852843,38.7063081508169,0.695615687861901,0.338825326089374,0.0796764770327199,0.151705150225796,0.474733275999519,1808190.4997972,2.3417432067406,9.35094696476192,188.799684789492,-408.113878918239,2419.19027292819,18.0104614772281,0.394956724265952,-43.8419796612242,17.01,-23.32,551.027900146843,1532.751,31.7059339207048,267.090503671072,3.63245961820852,0.006784140969163,8.53090748898678,82.5482878120411,-0.613734214390602,1447,"Lake","Lake","NAM",2.14417025,-7.232380275,"9","0","0","SRZw",1,0,257336.398771,-24.385742275,-0.696292075781589,0.254333842085498,0.441958233696092,0,0,0,0,0,Inf
"21KHW26",5.564,0.589382234173725,-88.8772242121766,20.9545977525878,-20.0654215952593,866.352855613079,751.74822397853,701.1511487522,290.988501942514,11.7305180760291,9.26975808413799,-0.193563247838674,78.7437992675936,0.547654919931791,0.223452707615282,0.0234741943099912,0.0157821932408081,0.570297308557017,2182158.06286176,0.394578404740737,4.31459775258784,225.060619811497,-715.67077602147,-144.016016776197,11.6770393256918,0.769728069759844,-10.9028831551239,16.64,-20.46,641.292235801582,1467.419,845.167165528397,279.311462616822,9.07630337886413,0.253972322070453,8.50003001437815,89.6466824227175,-0.424883537023724,1472,"River","??","NAM",-15.5646631,-115.97662372,"1","3","3","SRZw",0.802436263571819,0.197563736428181,306173.380319,8.54068108,0.291343165283599,1.01314940499415,-1.58245472419973,-0.00869688535580915,0.286659039277784,0,0.700795590569021,-0.700795590569021,4.06165766086087
"21KHW8",30.299,0.519886939124405,-97.7141659168298,21.5858206908104,-15.6177575845816,806.105952595557,977.127644831177,895.949842381075,289.312837578916,11.4853974735309,9.02280371572433,-0.291981032217361,79.6395704639435,0.629795688361374,0.213768563308389,0.0290261685827099,0.0249384113473632,0.641789894410622,1902407.48906431,8.01224241541837,4.40582069081042,248.965452909099,-377.192355168823,526.482820367147,16.6965623883158,0.388122043061867,-10.6526864752294,17.18,-23.63,557.140499686458,1354.32,369.467022013928,272.6162751906,7.083031684214,1.53489531007624,8.63468167266246,90.2922569391729,-0.549721211921186,1389,"River","River","NAM",-12.95780725,-90.87400258,"1","3","0","SRZw",0.936244052386283,0.0637559476137166,273351.27141,12.78845542,1.94879534257527,1.91423027660847,0.0788364282911993,-0.256433284090359,0.060469520224375,-3.74589828360896,1.34340685331583,-1.34340685331583,14.6848111812059
"21KHW28",5.441,0.44445408296389,-90.5207562447031,19.9745164048033,-18.7999326132265,794.012012784636,1013.93285453165,991.34269081192,287.872771274709,9.87509984846198,8.99066904433502,-0.29157650958574,73.0272039504951,0.693058093134074,0.331400106662593,0.035195307910237,0.0287182536196947,0.502353105569716,1901977.10966983,1.85006738677354,2.90451640480331,163.530483653961,-507.498145468353,178.727713601848,9.26892584188404,0.544160314322154,-14.8077442207969,17.07,-20.65,630.481529130674,1521.431,812.614977210072,278.603845432825,8.61096140415365,0.138081418856828,8.44650873001286,87.834948171292,-0.452294614960485,1494,"River","Creek","NAM",-10.3422265,-73.6151995666667,"1","3","0","SRZw",0.844209784445874,0.155790215554126,331588.73514,9.1226124333333,0.402362832379481,1.26801148592781,-0.587603844211109,-1.18768753825945,0.104917064163278,0,0.844945346668463,-0.844945346668463,5.41888835215438
"21KHW30",3.36800000000001,0.595508892350607,-75.7425525130972,18.5146637015178,-21.6409507593479,778.947613376857,1092.00445703606,1095.05473456975,287.127385939365,9.77623618746512,8.90350258849698,-0.316016807020833,72.670462236252,0.793713816810148,0.520860751768213,0.0473962008074357,0.0244420609168882,0.386873595044283,1440344.95851007,-1.98095075934791,1.14466370151777,78.4280171773324,-378.333542963938,772.298562360721,3.59519205575423,0.394779013675123,-15.9287604478335,17.37,-19.66,700.519596199525,1470.338,322.756172209026,283.53219388361,10.5883574821853,0.590316211401426,8.50872357482185,88.5992226840855,-0.280726247030879,1436,"River","Creek","NAM",-9.7204915,-67.78608765,"1","3","0","SRZw",0.890801694619952,0.109198305380048,419800.245615,9.97784435,0.424827456302671,2.88135543314067,0.895071889117494,0.555521922092267,1.09833068168626,-5.85510738233936,1.04947814652306,-1.04947814652306,8.1576512704996
"21KHW24",16.439,0.54822110997227,-83.2298182367625,19.8007665777094,-17.415777889172,812.158817581156,892.892848963944,976.392107651038,288.376172460021,10.2412236996093,9.11372977687863,-0.249390634928181,75.151836521102,0.613708413105242,0.265285354788318,0.0292068632961897,0.0254261172082005,0.495197978551198,2140584.93065278,3.20422211082799,3.42076657770936,181.518267669361,-574.290151036056,226.327168907805,9.51692743295122,0.612162528262537,-13.7921622014481,16.38,-20.62,630.640549911795,1467.183,750.064938743233,278.85924502707,8.70992584707099,0.485021290832776,8.5015672486161,88.94399872255,-0.681133219782225,1400,"River","River","NAM",-11.7176005,-83.36393824,"1","3","0","SRZw",0.848914881709958,0.151085118290042,274075.294911,10.37686576,1.55853922964264,2.05708628092768,-0.59250205408762,-0.407967415147773,0.933105046468665,-3.54826108780359,0.863057774444314,-0.863057774444314,5.61878556483819
"21KHW36",19.103,0.612427070747177,-62.3462713216282,23.3498748406243,-25.932853812656,770.535545762918,970.378084186181,1426.97518078303,287.379067039647,9.35501776727448,9.02951745809662,-0.185928932022895,68.3715830375183,0.650267932214578,0.326525916949625,0.0407198922697165,0.0642177117955159,0.484059519266696,1658659.78620916,-3.48285381265603,4.38987484062432,169.582815825212,-502.312915813819,1007.13235949841,11.3398488016743,0.530507040884658,-21.1633048858445,18.96,-22.45,600.952729937706,1472.691,419.842821284615,276.039218237973,7.54425901690834,3.14569617337591,8.49901041721196,89.5348879233628,-1.11654216615191,1413,"River","River","NAM",-9.484249375,-67.530083325,"1","3","0","SRZw",0.885324101913626,0.114675898086374,455828.079268,8.34391167499999,1.32487742227292,3.2168154766794,1.09174147000943,-2.11068018646955,1.45809207613022,-4.98084625862243,1.02192196139322,-1.02192196139322,7.72022819692067
"21KHW9",37.978,0.439544609619429,-113.42237470436,26.5051440446477,-17.7718162952117,804.384503173297,914.174357122392,943.480484115995,289.406641602538,11.539112825085,9.09733962487383,-0.347568013733805,79.2545649966977,0.620307505099664,0.20239885537122,0.026951263278122,0.0215940277396716,0.681141131500225,2027292.54820922,6.45818370478828,9.01514404464769,255.003282466572,-370.255642877608,483.12577689076,17.7680076829007,0.400284171716736,-10.3044756057564,17.49,-24.23,549.381220706725,1284.43,460.354707225236,271.638633919638,6.68481320764653,1.08452930644057,8.69705545315709,89.5590406024541,-0.511612249196904,1197,"River","River","NAM",-11.337346,-81.08049042,"1","3","0","SRZw",0.920555127242246,0.0794448727577545,281405.597752,9.61827758,2.10568260361312,2.19903501524919,0.751818289163232,-1.82566855029077,0.594792664788886,-3.82566002252365,1.22495676527387,-1.22495676527387,11.5873447245517
"21KHW10",25.109,0.469980683517162,-112.020016358714,27.2868065359663,-19.1949578823468,821.216157915479,827.918015730237,918.13602015107,290.235939450825,11.828636629044,9.18766576772327,-0.334360301386564,78.6784421073565,0.556182529867254,0.198827970504904,0.0242883235027525,0.0178829312423909,0.652398981727039,2047427.49544799,6.27504211765323,9.32680653596627,238.781572706988,-175.647984269763,529.6994245479,15.8137404385182,0.20356600269878,-11.3825844966501,17.96,-25.47,582.434585208491,1003.566,388.43659560317,274.422199012306,7.37150989684974,1.35244298856984,8.98409976502449,90.0610266040065,-0.450116970010753,1000,"River","River","NAM",-10.5517615,-73.360034325,"1","3","0","SRZw",0.870806128514557,0.129193871485443,304132.008707,11.054057675,1.87403853321705,2.20894273221737,0.640214598793639,-2.27056833509211,0.981361831858716,-3.43398936099466,0.954052605616716,-0.954052605616716,6.74030523663559
"21KHW11",14.528,0.390726754030309,-120.272433903332,28.3861874017006,-18.2904011518464,812.466523284298,790.854147949799,947.377306714768,289.520140277659,11.8608278346936,9.22417567014079,-0.325087239170696,81.073669304237,0.623180098650626,0.1932262800869,0.0248221036402278,0.0128482241961415,0.660949792106588,2249893.8476657,7.78959884815361,10.2361874017006,214.576242447294,-214.440852050201,375.511899776441,13.6780753685175,0.242609522013034,-8.53331809939733,18.15,-26.08,597.890280837004,1005.295,571.865406938326,275.842064909141,7.56287114537445,1.08701032488987,8.98156614812775,89.6069874036344,-0.327886426211454,948,"River","River","NAM",-8.7847975,-56.23795155,"1","3","0","SRZw",0.854563246029736,0.145436753970264,302980.831729,14.04042845,1.6785133873629,1.70397709838973,0.283437067691378,-2.16423888785011,0.764211172000642,-2.26589983759454,0.885424601785614,-0.885424601785614,5.87584102849586
"21KHW12",16.959,0.549675511440694,-84.1757392451846,28.3038992790621,-22.8235852642087,845.514308661465,709.347094567667,869.621144672268,291.392617692905,12.8756671703521,9.31336058919604,-0.316482731390239,82.0895808069403,0.592562301923278,0.320943864716927,0.0318420377060448,0.0379924271591578,0.506516053176584,1707064.36472694,3.95641473579131,9.76389927906212,171.748166789893,-264.848905432333,242.724582021168,9.92416035461896,0.303788621509263,-5.57239501710594,18.54,-26.78,673.766141871573,974.196,626.8965626511,281.468457338286,9.51241706468542,3.07164756176661,9.00957196768677,87.6619758240462,-0.737875405389469,852,"River","River","NAM",-5.28676525,-44.0621811166667,"1","3","0","SRZw",0.753652375715785,0.246347624284215,283751.918465,-1.7680591166667,1.69417653780979,2.91711465565465,0.909718787690756,-3.72676495133326,2.1576216009517,-3.95186663077364,0.559093788124317,-0.559093788124317,3.05930441953962
"21KHW17",14.043,0.41382376631609,-82.8345694381,26.100811476741,-23.5521955319405,800.109318379148,870.797810861172,881.209696454889,288.996692762269,11.8329366419757,9.14092178923879,-0.314706373107274,82.4781934920372,0.460658033915814,0.258058940630378,0.0265307661230153,0.0477535056816781,0.475249639370143,1661257.80069938,3.1978044680595,8.880811476741,171.376141707496,-170.691189138828,308.445373019726,10.594246632525,0.210301693817581,-8.26911548752556,17.22,-26.75,628.733176671651,1041.489,572.764323435163,278.402446129744,8.42462443922239,2.8739653208004,8.93062009542121,90.7473089795628,-1.10642035177669,924,"River","River","NAM",-12.01077775,-83.87937035,"1","3","3","SRZw",0.79652598412889,0.20347401587111,194851.779386,12.20685165,0.859329460486812,2.90553549698299,0.425808077809433,-1.52139474420302,1.74460742984253,-4.41388572091874,0.682360720555599,-0.682360720555599,3.91463244443677
"21KHW18",25.252,0.563886661649351,-97.4219678254069,23.344216993988,-19.6682704772476,826.092756397687,910.090332049707,872.822646646835,290.081925533455,11.7277712590139,9.09953295741311,-0.295624219475405,78.6736203675979,0.593866363443929,0.224513589372876,0.0268334746377794,0.0170808321500987,0.580904026840451,1819376.24013493,5.18172952275238,6.36421699398803,200.861091579059,-499.118667950293,469.662925080226,12.5034590753527,0.529749771922856,-10.6641027434428,16.98,-24.85,625.231664818628,1409.209,403.159721566609,277.578466458102,8.40669166798669,1.58679510533819,8.56978318549026,89.3377231110407,-0.411968556945984,1333,"River","River","NAM",-8.4646555,-66.862005175,"1","3","3","SRZw",0.866023251989846,0.133976748010154,215278.851769,0.855238825000001,1.87293528975102,2.18829956083595,0.0909015062542133,-0.109104597793721,1.01257922806816,-5.05561098711562,0.933122747746448,-0.933122747746448,6.4639817345336
"21KHW19",21.458,0.55017872129599,-100.021192104202,24.4794099172441,-18.0388854766831,825.312866988022,860.210456212816,887.45446549095,290.241456654085,11.9747410614843,9.15010138227281,-0.305286236297891,79.7620284019865,0.5859358569608,0.225756673799983,0.0271211688052651,0.0125255325933459,0.605686087949241,1945348.27430973,6.38111452331692,7.63940991724406,211.052451292244,-474.294543787184,509.878319904223,13.50984904853,0.505298930972595,-9.19527171918048,16.84,-24.42,614.260415695778,1334.505,377.576145586728,276.731607605555,8.04591844533507,1.96808099543294,8.64480245130022,88.9573001211669,-0.312904837356697,1310,"River","River","NAM",-9.578540125,-71.9168949,"1","3","3","SRZw",0.873956217887595,0.126043782112406,213003.533883,4.7114261,2.10067032516205,2.40054151567573,0.431330231376053,-0.572493712324754,1.13502950624893,-5.495077866138,0.968200478386393,-0.968200478386393,6.93375113980791
"21KHW20",30.435,0.580402240476774,-105.783644169125,20.2739211733438,-18.0040331518853,809.868828126915,1061.21603776021,855.103902902993,289.717256959178,11.9860998611024,8.93258678712253,-0.274361226535843,81.1040363572271,0.515046578244194,0.182450253153414,0.0235315986338075,0.0208039713127841,0.638188710751605,1884738.06258519,5.47596684811473,4.51392117334382,224.514794941438,208.485037760211,627.80212110572,15.2883107787936,-0.219628524196671,-9.34593965722993,15.76,-23.48,585.354033185477,852.731,227.301781797273,274.428946180384,7.4618599638574,1.24125257105306,9.15221531131921,90.449976014457,-0.574398192870051,727,"River","River","NAM",-7.9816258,-62.501121275,"1","3","3","SRZw",0.939232818041794,0.060767181958206,129226.085459,1.351885125,2.14627726143882,2.97023017575382,0.792502850108173,0.421755496839431,0.797695252850904,-7.12846103699114,1.36900675909637,-1.36900675909637,15.4562510186464
"21KHW21",31.15,0.567456432662879,-105.631323568688,19.5798156002241,-18.0173148257373,813.429418320699,1052.72628023404,856.702159939922,289.628626736412,11.7913358504753,8.94200953052105,-0.277374730501288,80.4159203878218,0.540358310056372,0.189204931804027,0.0251486383718912,0.0223095533794925,0.633088240626537,1906181.39123949,5.28268517426272,3.80981560022411,230.86280515858,113.557280234042,640.996066938317,15.357621599975,-0.118378495161132,-11.2174677341685,15.77,-23.3,582.566613162119,939.169,215.706093001605,274.271005136437,7.47924016051364,1.29286285714286,9.06038802568218,91.6333881219904,-0.556703820224719,750,"River","River","NAM",-9.0471628,-68.46463756,"1","3","3","SRZw",0.930458901526806,0.0695410984731942,130345.894587,3.91266484000001,1.97021869984918,2.53945071429918,-0.0136349724690112,0.108851094120637,0.557113043846461,-5.16199857964644,1.29687999210663,-1.29687999210663,13.3799856768939
"21KHW29",27.179,0.486443464048459,-104.556201049535,25.4744054225947,-17.3639630211474,806.737655904294,897.711195503793,940.834206047054,289.607308936226,11.4447909109512,9.10366091731884,-0.325916666398431,77.0758436113745,0.687240791636361,0.294726843796878,0.0314936509204516,0.0244748882959779,0.560546665225861,2463868.41851778,3.26603697885257,8.30440542259469,174.711091277192,-606.099804496207,449.717591344526,10.795275160149,0.626175321822319,-13.5045382643383,17.17,-20.63,632.026564627102,1503.811,491.116614702528,278.812033776077,8.79136152912175,0.768607049560322,8.47748559549652,90.5803818757129,-0.514810221126605,1439,"River","River","NAM",-10.401652,-73.87581885,"1","3","3","SRZw",0.886605578471246,0.113394421528754,341165.69813,9.33739715,2.0001965856832,2.64176565294396,0.599565186429075,-0.807662478616103,1.11806876631236,-5.55193371275249,1.02826400852883,-1.02826400852883,7.81877597255898
"21KHW31",34.805,0.479446639336984,-107.725168975509,23.5458273140346,-17.6895434563751,813.949550910259,927.089922519656,968.170615916593,290.020087764136,11.4949278419483,9.06735943784122,-0.281060118425305,76.2597530122902,0.647400228758383,0.200355907765882,0.0279186295159169,0.0225043175724636,0.696617171009527,2489674.54362897,1.96045654362494,6.10582731403456,288.899989065697,-562.483077480344,559.763153827812,19.8647314647539,0.578590611523156,-14.0831497028369,17.44,-19.65,525.049561844563,1489.573,408.40746208878,270.155356299382,6.38172262605947,1.73966257721592,8.48876882631806,90.3429027151271,-0.549048154000862,1514,"River","Creek","NAM",-9.666562,-68.2903767333333,"1","3","3","SRZw",0.908299503038903,0.0917004969610975,426672.13836,9.0421192666667,1.68729396033962,2.40171210096156,0.220796711161882,-0.750551662443017,0.64935893982009,-4.20861004984013,1.14652318735199,-1.14652318735199,9.90506630977403
"21KHW32",70.164,0.64365579383409,-90.4967273422212,23.2310403949711,-20.1170868202184,840.166099229196,764.91019196477,928.522394237685,290.334609969321,11.5116879308876,9.2476377005361,-0.262126371090817,76.5423935335481,0.589393627862463,0.236428555347443,0.0274553315625994,0.0396019837182679,0.609396465794584,2523350.70391496,-1.26708682021839,5.12104039497108,274.546265696331,-405.87280803523,423.692712249771,16.3781872169125,0.444430286477607,-16.7261740794728,18.11,-18.85,565.619833532866,1170.783,504.829681987914,273.956422752409,7.48086602816259,3.29616203466165,8.80320741405849,93.2685676130209,-0.980359472093951,1167,"River","River","NAM",-7.4575135,-56.820694925,"1","3","3","SRZw",0.751001627004775,0.248998372995225,532691.621362,2.839413075,2.23024836407951,2.81213325225991,0.54113312398486,-0.903398734582262,2.24600548274382,-6.92612148848583,0.551980727962625,-0.551980727962625,3.01609049878883
"21KHW37",12.301,0.571132843617814,-78.3398718258141,24.8621421169341,-23.0031597862258,770.589166401583,916.81176570691,1356.40710613224,286.586552104484,9.61429974706255,9.09528880936533,-0.264370091875503,72.4143526298095,0.673637755503092,0.366091049069114,0.0420570077861476,0.0316343792258039,0.485117456073563,1868942.12417192,-0.563159786225755,7.2721421169341,155.155461824719,-798.66123429309,868.316063615375,10.0198702899975,0.819042894399062,-16.1093806439081,17.59,-22.44,615.433704576864,1715.473,488.091042516868,276.566681814487,8.11181139744736,1.1096266157223,8.27624591496626,88.5237332737176,-0.383864645150801,1614,"River","River","NAM",-7.8942394,-59.08435716,"1","3","3","SRZw",0.820333143494838,0.179666856505162,316481.433817,4.06955804,1.13872632490187,2.37943660213495,0.268891887821178,-1.79192459143388,1.24259006470666,-3.23772028813078,0.75930309572565,-0.75930309572565,4.56585682775203
"21KHW39",14.502,0.631004222634598,-71.553537757927,20.5366965749985,-27.5995590199872,790.272269761943,891.810875895455,1304.39397374341,286.18665582362,8.11239990442582,9.13844391990184,-0.239313240573689,65.2252205620879,0.557360534091752,0.283352367901542,0.0363700145812765,0.0266262162635413,0.471251400231289,1522418.00115217,-5.04955901998723,3.28669657499855,176.805161776838,-947.587124104545,830.371482431865,9.6940241866041,0.983111482996587,-22.5403833546133,17.25,-22.55,613.467107985105,1839.398,474.022491311543,276.492631637016,7.98488091297752,3.35725637843056,8.15533243690525,87.7656039167011,-0.553865259964143,1872,"River","River","NAM",-8.4880135,-61.2504675666667,"1","3","3","SRZw",0.760685487877534,0.239314512122466,280031.495406,6.65364043333329,-0.108052203170362,2.54157499606536,0.352611893815023,-0.987445207557966,1.58716133555305,-3.38585081470511,0.578220673681767,-0.578220673681767,3.17860158638547
"21KHW38",56.573,0.497691141990376,-105.850113636687,24.0141921427641,-17.8583603896551,801.539146576265,967.550210452002,956.193939813134,288.996464733328,11.5612469917579,9.03625069507044,-0.304783149961365,79.9930145996823,0.572563717757601,0.201153867221896,0.0263080896935619,0.0383697277154989,0.634772436656287,1885678.26376462,4.64163961034486,6.5841921427641,226.750819989377,-825.176789547998,550.642333888046,14.9794530139568,0.839294620617966,-11.3073905759315,17.43,-22.5,574.788326586888,1792.727,405.551605925088,274.017011719371,7.34505709437364,1.25458409488625,8.19695607445248,91.3004051756138,-0.467031675887791,1723,"River","Stream","NAM",-7.4073625,-54.6327851333333,"1","3","3","SRZw",0.905396641673714,0.0946033583262864,299419.929867,4.6261148666667,1.66235889817493,2.09365733906209,0.110633135831953,-1.53056951715438,0.478342624258924,-2.81442248017351,1.12934007503553,-1.12934007503553,9.5704492704266
"21KHW1",18.778,0.585201153327229,-107.460604728553,25.4427568093829,-18.220366353473,817.457904515428,1033.54343936934,761.165342145484,290.545856517575,12.5779792232671,8.96751174322221,-0.29363181541613,81.8062347429419,0.548646185641945,0.180999602619888,0.0225599809928988,0.0216517457013186,0.658178337649245,1662947.14750292,4.39963364652698,8.34275680938289,252.120807913021,-843.443560630658,338.268437682815,16.8741632062533,0.858300698382503,-9.00940467552656,17.1,-22.62,565.337096602407,1876.987,422.896904462669,273.671693311322,7.31465747150921,5.74250330173607,8.10921104483971,90.8156394184684,-0.624029822132282,1731,"Precipitation","Rainfall","NAM",-11.93163535,-80.6575085116667,"1","3","3","SRZw",0.932220370305251,0.0677796296947492,263416.08116,14.7955742883333,2.31181969166253,2.74601144143515,1.04658775342266,-2.43558475903853,0.785763034755512,-4.45459716223732,1.31065376636917,-1.31065376636917,13.7536952400534
"21KHW6",19.259,0.60449223790614,-106.225645647968,20.3711612038317,-17.6751819640772,825.334944802288,950.122791380286,820.371666292106,290.507415188369,11.9501275438065,9.0513295880815,-0.270129181353313,78.9531705421099,0.601254817829613,0.179264251496572,0.0239701110756977,0.0211669921837541,0.658148074274779,1793014.4917453,4.94481803592282,3.27116120383171,263.657287603057,-926.864208619714,450.186674547986,17.1822918174776,0.929683137071579,-13.1989564115222,17.1,-22.62,561.677657199231,1876.987,370.18499174412,273.325123370892,7.21775284282673,0.894125084376136,8.12164645100992,92.1521269536321,-0.601308738771483,1731,"Precipitation","Rainfall","NAM",-13.654597,-91.9193409875,"1","3","3","SRZw",0.867392041720235,0.132607958279765,263416.08116,17.3174350125,1.87619834736882,2.94202354464967,0.494967232429711,0.34338624459191,1.48424030705386,-7.14081567609397,0.939046981674214,-0.939046981674214,6.54102553852978
