,Date,pr,tas,GWL
528,2000-02-14,14.8,1.8571428,69.7
529,2000-02-21,5.5,3.1000001,69.67
530,2000-02-28,25.4,4.4,69.64
531,2000-03-06,25.6,5.9714284,69.78
532,2000-03-13,18.9,4.042857,69.81
533,2000-03-20,7.2,5.9857144,69.71
534,2000-03-27,0.9,5.042857,69.655
535,2000-04-03,1.7,6.057143,69.6
536,2000-04-10,2.4,6.1714287,69.5
537,2000-04-17,16.2,13.028571,69.46
538,2000-04-24,1.6,15.099999,69.4
539,2000-05-01,3.2,14.485715,69.33
540,2000-05-08,0.0,15.414286,69.24
541,2000-05-15,6.8999996,14.885714,69.17
542,2000-05-22,22.300001,13.314285,69.17
543,2000-05-29,7.0,13.428572,69.13
544,2000-06-05,7.0,16.442858,69.09
545,2000-06-12,3.9,15.6285715,69.07
546,2000-06-19,24.5,19.62857,69.01
547,2000-06-26,4.5,12.542857,69.04
548,2000-07-03,7.5,15.599999,69.07
549,2000-07-10,14.200001,14.485715,69.04
550,2000-07-17,3.1,15.028571,69.04
551,2000-07-24,120.1,17.071428,69.02
552,2000-07-31,19.9,17.114286,69.05
553,2000-08-07,8.8,15.985715,69.05
554,2000-08-14,19.8,18.942858,69.03
555,2000-08-21,8.6,15.657144,69.12
556,2000-08-28,28.099998,14.7,68.9753918758302
557,2000-09-04,17.4,14.214286,68.9633230790743
558,2000-09-11,25.5,14.471429,69.0478046563658
559,2000-09-18,0.0,11.314285,69.0719422498777
560,2000-09-25,13.4,14.857142,69.0598734531217
561,2000-10-02,13.0,11.385714,69.1926302174369
562,2000-10-09,8.3,10.485715,69.1926302174369
563,2000-10-16,2.4,11.428572,69.2046990141928
564,2000-10-23,10.1,10.814285,69.1202174369014
565,2000-10-30,8.0,8.142858,69.2529742012165
566,2000-11-06,5.4,7.642857,69.3495245752639
567,2000-11-13,6.6,6.2000003,69.337455778508
568,2000-11-20,6.9000006,5.1857142,69.3012493882402
569,2000-11-27,6.7999997,7.7000003,69.2891805914843
570,2000-12-04,5.9,6.914286,69.2771117947284
571,2000-12-11,26.0,7.142857,69.2771117947284
572,2000-12-18,0.3,-1.5,69.3615933720199
